timestamp,eventType,contentId,personId,sessionId,userAgent,userRegion,userCountry
1464110893,VIEW,943818026930898372,-6944500707172804068,4045556582436532784,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464112878,VIEW,943818026930898372,7563882320191729616,-7790966160755906792,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464114614,VIEW,-329139582593571060,3915038251784681624,-810096380480255482,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464111080,VIEW,84318068629167514,1203596964328222768,2518307534479916069,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464112475,VIEW,-7349721727282676870,-492179582639058400,2286339948570524635,Android - Native Mobile App,SP,BR
1464111248,VIEW,-3750879736572068916,6464364285286199002,-8867724698903910807,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464110699,VIEW,3888577703887670575,-6944500707172804068,4045556582436532784,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464114364,LIKE,5206308811707978799,-6944500707172804068,4045556582436532784,,,
1459390487,LIKE,3172866488852888544,3891637997717104548,-910102441365544094,,,
1459390427,VIEW,3172866488852888544,3891637997717104548,-910102441365544094,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",SP,BR
1461005897,VIEW,-8723313435347324769,3429602690322213789,-897247696381694925,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461008103,VIEW,6090089162789916215,2652684983165843086,-3757276399465112174,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.75 Safari/537.36",SP,BR
1461007061,VIEW,3569727790804487273,7585672106741478592,1185555060934264424,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",MG,BR
1461006873,VIEW,162771765556771108,-1443636648652872475,4502331567680017581,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.75 Safari/537.36",SP,BR
1461005695,VIEW,-8723313435347324769,3829784524040647339,-8580024813923171372,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461006648,VIEW,-4571929941432664145,-3390049372067052505,2060202866984503490,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",SP,BR
1461008382,VIEW,-6347212504547574224,-41506117647079716,1370921983379350627,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461005998,VIEW,2271793263120018251,3429602690322213789,-897247696381694925,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461005977,VIEW,2271793263120018251,3429602690322213789,-897247696381694925,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461006137,VIEW,2271793263120018251,3429602690322213789,-897247696381694925,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1464979335,VIEW,5424502143558028097,-108842214936804958,790346380233913624,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464979381,VIEW,-4798431998955209742,4313045637915476309,-5244624960312494209,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1464980284,VIEW,2372438485070148864,7392990465409599343,-949755692566162959,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",SP,BR
1464980108,VIEW,5424502143558028097,-1848938642635494958,3199992020306697668,,,
1464978710,VIEW,2731915238980099593,-9009798162809551896,-5914184152619419912,,,
1464980810,BOOKMARK,4195778828921942020,4313045637915476309,-5244624960312494209,,,
1464980311,VIEW,-4798431998955209742,7392990465409599343,-949755692566162959,,,
1464980685,VIEW,-4798431998955209742,-9009798162809551896,-5914184152619419912,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",SP,BR
1464980803,VIEW,7943088471380012839,4313045637915476309,-5244624960312494209,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1464980494,VIEW,-348408475077850711,2217185536926141514,1010637168837106074,,,
1464980108,VIEW,5424502143558028097,-1848938642635494958,3199992020306697668,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",MG,BR
1464981498,VIEW,4277778562135834208,-9009798162809551896,-5914184152619419912,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",SP,BR
1464981103,VIEW,-541666025693385823,5127372011815639401,-2629452978222634122,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",MG,BR
1464979035,VIEW,2372438485070148864,-9060214117327732109,7788880460410855317,,,
1464980789,VIEW,-9064100704535292718,4313045637915476309,-5244624960312494209,,,
1464978740,VIEW,-7812176982819372240,8237333675050684529,-121596701865473741,,,
1464979338,VIEW,5424502143558028097,-9016528795238256703,8374760703625539380,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1464980942,VIEW,4911701623098526999,5127372011815639401,-2629452978222634122,,,
1464979340,VIEW,5424502143558028097,-108842214936804958,790346380233913624,,,
1464980167,LIKE,5424502143558028097,-1848938642635494958,3199992020306697668,,,
1464978670,VIEW,2731915238980099593,2416280733544962613,3686082102675618374,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",NJ,US
1464981609,VIEW,5787934590133549357,-9009798162809551896,-5914184152619419912,,,
1464981601,VIEW,5787934590133549357,-9009798162809551896,-5914184152619419912,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",SP,BR
1464981748,VIEW,5875183869203898283,-9009798162809551896,-5914184152619419912,,,
1464980941,VIEW,4911701623098526999,5127372011815639401,-2629452978222634122,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",MG,BR
1464979197,BOOKMARK,5424502143558028097,7527226129639571966,-793265183171809027,,,
1464980284,VIEW,2372438485070148864,7392990465409599343,-949755692566162959,,,
1464978740,VIEW,-7812176982819372240,8237333675050684529,-121596701865473741,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464979379,VIEW,-4798431998955209742,4313045637915476309,-5244624960312494209,,,
1464980929,VIEW,2372438485070148864,-445337111692715325,-2808453123022207630,,,
1464981080,VIEW,-4798431998955209742,5127372011815639401,-2629452978222634122,,,
1464979337,VIEW,5424502143558028097,4313045637915476309,-5244624960312494209,,,
1464978702,VIEW,2731915238980099593,-9009798162809551896,-5914184152619419912,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",SP,BR
1464981740,VIEW,5875183869203898283,-9009798162809551896,-5914184152619419912,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",SP,BR
1464980311,VIEW,-4798431998955209742,7392990465409599343,-949755692566162959,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",SP,BR
1464980889,VIEW,-8404657131309965885,-445337111692715325,-2808453123022207630,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1464979036,LIKE,2372438485070148864,-9060214117327732109,7788880460410855317,,,
1464979380,VIEW,-3605608255586388018,-5046509793031129706,1939365232824782593,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",SP,BR
1464980888,VIEW,-8404657131309965885,-445337111692715325,-2808453123022207630,,,
1464981104,VIEW,-541666025693385823,5127372011815639401,-2629452978222634122,,,
1464980693,VIEW,-4798431998955209742,-9009798162809551896,-5914184152619419912,,,
1464980493,VIEW,-348408475077850711,2217185536926141514,1010637168837106074,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1464980939,VIEW,-4798431998955209742,7392990465409599343,-949755692566162959,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",SP,BR
1464981506,VIEW,4277778562135834208,-9009798162809551896,-5914184152619419912,,,
1464980791,VIEW,-9064100704535292718,4313045637915476309,-5244624960312494209,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1464980356,LIKE,-4798431998955209742,7392990465409599343,-949755692566162959,,,
1464980512,VIEW,6783622248311192269,-3196433790714486571,-7575239651341737104,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1464979910,VIEW,2765063319512128208,4313045637915476309,-5244624960312494209,,,
1464979034,VIEW,2372438485070148864,-9060214117327732109,7788880460410855317,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",SP,BR
1464979240,BOOKMARK,-4798431998955209742,7527226129639571966,-793265183171809027,,,
1464979912,VIEW,2765063319512128208,4313045637915476309,-5244624960312494209,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1464981695,VIEW,-5784228041033890044,3217014177234377440,-156074098731942761,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464981667,VIEW,-2548446404469756145,3217014177234377440,-156074098731942761,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464981080,VIEW,-4798431998955209742,5127372011815639401,-2629452978222634122,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",MG,BR
1464979339,VIEW,5424502143558028097,4313045637915476309,-5244624960312494209,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1464979830,VIEW,880612740433495828,-6533304626998890151,4643407203635761452,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1464980931,VIEW,2372438485070148864,-445337111692715325,-2808453123022207630,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1464978670,VIEW,2731915238980099593,2416280733544962613,3686082102675618374,,,
1464980801,VIEW,7943088471380012839,4313045637915476309,-5244624960312494209,,,
1464979208,BOOKMARK,2372438485070148864,7527226129639571966,-793265183171809027,,,
1464979912,VIEW,4195778828921942020,4313045637915476309,-5244624960312494209,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1464979910,VIEW,4195778828921942020,4313045637915476309,-5244624960312494209,,,
1461890393,VIEW,-6467708104873171151,-3596626804281480007,1112176729459344673,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",SP,BR
1461890650,VIEW,5238119115012015307,4432373331608915019,2553544550222635858,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1461889369,LIKE,-158184760257182670,-1443636648652872475,-7777675406803857155,,,
1461889326,VIEW,-158184760257182670,-1443636648652872475,-7777675406803857155,Android - Native Mobile App,SP,BR
1461890590,VIEW,-6810702648836067504,4432373331608915019,2553544550222635858,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1461892430,VIEW,5514214996211995551,7293029244157928140,-450383156361180960,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.97 Safari/537.36",SP,BR
1461892643,VIEW,2817960273225808857,4537318193229625884,5602825386972443707,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G920I Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36",SP,BR
1461890515,VIEW,1286723199785027310,8841741572929644986,2911567071182164232,Android - Native Mobile App,SP,BR
1461892446,LIKE,5514214996211995551,7293029244157928140,-450383156361180960,,,
1461890764,VIEW,5238119115012015307,4432373331608915019,2553544550222635858,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1461892314,VIEW,-4698104907897418459,6762444709306614335,-3052584182933830220,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",49,KR
1461891451,VIEW,-3336755617029300430,4432373331608915019,2553544550222635858,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1461890710,BOOKMARK,5238119115012015307,4432373331608915019,2553544550222635858,,,
1461891475,COMMENT CREATED,-3336755617029300430,4432373331608915019,2553544550222635858,,,
1461890734,COMMENT CREATED,-8618420761918493321,-9156344805277471150,-5842061199653491872,,,
1461891458,LIKE,-3336755617029300430,4432373331608915019,2553544550222635858,,,
1461891661,VIEW,-8618420761918493321,-1032019229384696495,-8209678712555882262,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) SmartCanvas/0.1.0 Chrome/49.0.2623.75 Electron/0.37.2 Safari/537.36",NY,US
1461892340,VIEW,-8142426490949346803,3375381077362025672,-4133231237673848019,Android - Native Mobile App,SP,BR
1464107477,VIEW,-240359174314633445,-9188188261933657343,772439449321078021,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464109065,VIEW,6245165134513326654,3061140421699761127,-4247064988443763922,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464110301,VIEW,-4613284400780388067,-2184713157579455642,-7358809305079109974,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.82 Safari/537.36",SP,BR
1464109453,VIEW,8743240285401859304,-6944500707172804068,4045556582436532784,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464107294,VIEW,-240359174314633445,-8860671864164757449,1508838546137190455,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464109876,VIEW,-3417523159811412977,-7651694769928092043,-2945671225527940855,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464107731,VIEW,8743240285401859304,1493119272824026132,7450461611395432211,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464108153,VIEW,8835339470389644264,5621833459783231486,2942707361922413389,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1464109131,FOLLOW,6245165134513326654,3061140421699761127,-4247064988443763922,,,
1464109076,VIEW,8743240285401859304,-8860671864164757449,1508838546137190455,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464108377,VIEW,8743240285401859304,-6532175987346600523,7638862934691803374,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464107562,LIKE,943818026930898372,-1616903969205976623,-2145619427534135108,,,
1464108487,VIEW,-8742648016180281673,-1496589699638750920,5983116804404184202,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464106797,VIEW,-240359174314633445,-6153009241569363021,8728888758406615629,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.54 Safari/537.36",MG,BR
1464110192,VIEW,8396284143617057811,-1443636648652872475,2359074688376249165,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464109388,VIEW,-7349721727282676870,-1443636648652872475,2359074688376249165,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464109010,VIEW,6245165134513326654,3061140421699761127,-4247064988443763922,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464108466,VIEW,6807042796917367736,5127372011815639401,5484607801430313987,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1464108502,BOOKMARK,6807042796917367736,5127372011815639401,5484607801430313987,,,
1464109111,LIKE,8743240285401859304,-8860671864164757449,1508838546137190455,,,
1464108052,VIEW,6852597772196653540,5621833459783231486,2942707361922413389,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1464108097,VIEW,8743240285401859304,-6195985550971229641,5571685373056925200,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464109594,LIKE,943818026930898372,-6226728612139235550,-6082115298231825952,,,
1464214725,VIEW,5684817723169964056,-1443636648652872475,8657875355726550223,Android - Native Mobile App,SP,BR
1464212546,VIEW,-6980020268309524947,3829784524040647339,1099058568997834734,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464211162,VIEW,6437568358552101410,-1032019229384696495,3498647633704503701,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",NY,US
1464215092,COMMENT CREATED,5684817723169964056,-1032019229384696495,3498647633704503701,,,
1464214675,VIEW,-6035458164887182128,-2368904890804470706,-4888288817923300311,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464213006,VIEW,-6980020268309524947,8968131284214320024,5346514869521659744,Android - Native Mobile App,NSW,AU
1464213899,VIEW,6409304780354173378,-1578287561410088674,4017258835676028934,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) SmartCanvas/0.1.0 Chrome/49.0.2623.75 Electron/0.37.2 Safari/537.36",SP,BR
1464213607,VIEW,-3750879736572068916,3829784524040647339,1099058568997834734,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464213098,VIEW,5684817723169964056,-7540738139248278851,-2253610499195489407,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2739.0 Safari/537.36",MG,BR
1464213994,VIEW,6245165134513326654,3829784524040647339,1099058568997834734,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464214840,VIEW,5684817723169964056,-1032019229384696495,3498647633704503701,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",NY,US
1462355035,VIEW,3375733407275108717,-5264754785175108362,-2588508845156688733,Android - Native Mobile App,SP,BR
1462356495,VIEW,7606744605433799135,2416280733544962613,-3038654533289381335,Android - Native Mobile App,NJ,US
1462355044,FOLLOW,3375733407275108717,-5264754785175108362,-2588508845156688733,,,
1462356187,VIEW,-703416562539077070,-108842214936804958,-1663642774089300417,Android - Native Mobile App,SP,BR
1462356096,VIEW,7606744605433799135,-108842214936804958,-1663642774089300417,Android - Native Mobile App,SP,BR
1463196652,BOOKMARK,-1449104782233586994,3829784524040647339,6356772971744549589,,,
1463196645,VIEW,-1449104782233586994,3829784524040647339,6356772971744549589,Android - Native Mobile App,SP,BR
1465170029,VIEW,-4765711818183276269,-3474152259371895547,8952908140440916359,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1465170029,VIEW,-4765711818183276269,-3474152259371895547,8952908140440916359,,,
1465170465,VIEW,-8742648016180281673,2553895156129400476,-3822313558300983873,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1465170101,VIEW,5429923407915345742,-3474152259371895547,8952908140440916359,,,
1465170101,VIEW,5429923407915345742,-3474152259371895547,8952908140440916359,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1465170466,VIEW,-8742648016180281673,2553895156129400476,-3822313558300983873,,,
1459730463,VIEW,-9028990334396397584,1116121227607581999,4951428896918901365,Android - Native Mobile App,SP,BR
1459728610,VIEW,-3876501423599932851,1623838599684589103,-2220341691706750005,Android - Native Mobile App,MG,BR
1459728850,VIEW,1649085803937938638,-1032019229384696495,-1428170416432281222,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) SmartCanvas/0.1.0 Chrome/49.0.2623.75 Electron/0.37.2 Safari/537.36",NY,US
1459728641,VIEW,1649085803937938638,-1032019229384696495,-1428170416432281222,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) SmartCanvas/0.1.0 Chrome/49.0.2623.75 Electron/0.37.2 Safari/537.36",NY,US
1459795138,VIEW,4814419120794996930,-1367575386492755119,-4796844858510742831,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",SP,BR
1459794631,LIKE,4814419120794996930,2416280733544962613,-1455570973527938416,,,
1459793729,VIEW,4196146076384098027,8494103216511135887,-9169462649801611229,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",SP,BR
1459794659,VIEW,4814419120794996930,1895326251577378793,-7425427714517474492,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",SP,BR
1459794478,VIEW,-6941293448141178017,-8550167523008133722,-2616705171727348027,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) SmartCanvas/0.1.0 Chrome/49.0.2623.75 Electron/0.37.2 Safari/537.36",SP,BR
1459795083,VIEW,4296604388230897073,-7910759941896704223,-7797613147334497873,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",NJ,US
1459794536,VIEW,4814419120794996930,2416280733544962613,-1455570973527938416,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",NJ,US
1459795407,VIEW,-264519121623606417,8414731042150985013,4237369681807641950,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",MG,BR
1459793636,VIEW,8084284001249507595,801895594717772308,-8634599098253616252,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",?,BR
